timestamp|main_load|auxiliary_load|rated_load_capacity|amplitude|angle|overload
180612161247|0.1|0.0|9.8|24.7|64.6|N
                                                      
180612161257|0.1|0.0|11.7|21.0|68.7|N
180612161307|0.1|0.0|14.5|17.1|72.9|N
180612161317|0.1|0.0|16.0|14.1|76.0|N
180612161326|0.1|0.0|16.0|11.9|78.3|N
180612161337|0.1|0.0|16.0|11.2|79.0|N
180612161347|0.1|0.0|16.0|10.5|79.7|N
180612161356|0.1|0.0|16.0|10.5|79.7|N
180612161407|0.1|0.0|16.0|13.3|76.8|N
180612161417|0.1|0.0|15.1|16.1|73.8|N
180612161426|0.3|0.0|15.0|16.3|73.6|N
180612161436|0.1|0.0|14.8|16.6|73.3|N
180612161447|0.1|0.0|13.1|18.9|70.9|N
                                          
180612161456|0.1|0.0|10.8|22.6|66.8|N
180612161506|0.1|0.0|10.0|24.2|65.1|N
180612161516|0.1|0.0|10.0|24.2|65.1|N
180612161526|0.1|0.0|10.0|24.2|65.0|N
180612161536|0.1|0.0|10.0|24.2|65.0|N
180612161546|0.1|0.0|10.0|24.2|65.0|N
180612161556|0.1|0.0|10.0|24.2|65.0|N
180612161606|0.1|0.0|10.0|24.2|65.0|N
180612161616|0.1|0.0|10.0|24.2|65.0|N
180612161626|0.1|0.0|10.0|24.2|65.0|N
180612161636|0.1|0.0|10.0|24.2|65.0|N
180612161646|0.1|0.0|10.0|24.2|65.0|N
                                          
180612161655|0.1|0.0|10.0|24.2|65.0|N
180612161706|0.1|0.0|10.0|24.2|65.0|N
180612161716|0.1|0.0|10.0|24.2|65.1|N
180612161725|0.1|0.0|10.0|24.2|65.0|N
180612161735|0.1|0.0|10.0|24.2|65.0|N
180612161746|0.7|0.0|10.0|24.2|65.0|N
180612161755|0.9|0.0|10.0|24.2|65.0|N
180612161805|0.6|0.0|10.8|22.8|66.7|N
180612161816|0.1|0.0|11.2|22.0|67.5|N
180612161825|0.1|0.0|11.2|22.0|67.5|N
180612161835|0.1|0.0|11.2|22.0|67.5|N
180612161845|0.1|0.0|11.2|22.0|67.5|N
                                          
180612161855|0.1|0.0|11.2|22.0|67.5|N
180612161905|0.1|0.0|11.2|22.0|67.5|N
180612161915|0.1|0.0|11.1|22.1|67.3|N
180612161925|0.1|0.0|10.4|23.5|65.8|N
180612161935|0.1|0.0|10.4|23.5|65.8|N
180612161945|0.1|0.0|10.4|23.5|65.8|N
180612161955|0.1|0.0|10.4|23.5|65.8|N
180612162005|0.6|0.0|10.4|23.5|65.8|N
180612162015|0.5|0.0|10.4|23.5|65.8|N
180612162024|0.1|0.0|10.4|23.5|65.8|N
180612162035|0.1|0.0|10.4|23.5|65.8|N
180612162045|0.6|0.0|10.2|23.8|65.5|N
                                          
180612162055|0.6|0.0|10.2|23.8|65.5|N
180612162104|0.6|0.0|10.2|23.8|65.5|N
180612162115|0.6|0.0|10.3|23.7|65.7|N
180612162125|0.7|0.0|10.3|23.6|65.7|N
180612162134|0.6|0.0|10.3|23.7|65.7|N
180612162144|0.7|0.0|10.2|23.8|65.5|N
180612162154|0.7|0.0|10.3|23.6|65.7|N
180612162204|0.7|0.0|10.2|23.8|65.5|N
180612162214|0.7|0.0|10.2|23.8|65.5|N
180612162224|0.7|0.0|10.3|23.7|65.7|N
180612162234|0.7|0.0|10.2|23.7|65.5|N
180612162244|0.7|0.0|10.2|23.8|65.5|N
                                          
180612162254|0.6|0.0|9.8|24.5|64.6|N
180612162304|0.6|0.0|8.7|27.5|61.3|N
180612162314|0.6|0.0|7.7|30.8|57.4|N
180612162324|0.6|0.0|7.0|33.8|53.6|N
180612162333|0.6|0.0|6.4|36.7|49.9|N
180612162344|0.6|0.0|5.9|39.3|46.4|N
180612162354|0.5|0.0|5.5|41.7|42.8|N
180612162403|0.5|0.0|5.2|44.0|39.4|N
180612162414|0.6|0.0|4.9|46.1|35.9|N
180612162423|0.6|0.0|4.7|47.9|32.7|N
180612162433|0.6|0.0|4.6|49.3|30.1|N
180612162443|0.6|0.0|4.5|49.7|29.1|N
                                                      
180612162453|0.6|0.0|4.5|49.7|29.1|N
180612162503|0.5|0.0|4.5|49.7|29.1|N
180612162513|0.1|0.0|4.5|49.8|28.9|N
180612162524|0.1|0.0|4.5|49.8|29.1|N
180612162533|0.1|0.0|4.5|49.8|28.9|N
180612162543|0.1|0.0|4.5|49.8|28.9|N
180612162553|0.1|0.0|4.5|49.8|28.9|N
180612162603|0.1|0.0|4.5|49.8|28.9|N
180612162613|0.1|0.0|4.5|49.8|28.9|N
180612162623|0.1|0.0|4.5|49.8|28.9|N
180612162633|0.1|0.0|4.5|49.8|28.9|N
180612162643|0.1|0.0|4.5|49.8|29.1|N
                                                      
180612162653|0.1|0.0|4.5|49.8|28.9|N
180612162702|0.1|0.0|4.5|49.8|28.9|N
180612162713|0.1|0.0|4.5|49.8|28.9|N
180612162723|0.1|0.0|4.5|49.8|28.9|N
180612162732|0.1|0.0|4.5|49.8|29.1|N
180612162743|0.1|0.0|4.5|49.8|28.9|N
180612162753|0.1|0.0|4.5|49.8|29.1|N
180612162802|0.1|0.0|4.5|49.8|28.9|N
180612162812|0.1|0.0|4.5|49.7|29.1|N
180612162822|0.4|0.0|4.5|49.8|29.1|N
180612162832|0.5|0.0|4.5|49.8|28.9|N
180612162842|0.4|0.0|4.5|49.7|29.1|N
                                                      
180612162852|0.1|0.0|4.5|49.8|28.9|N
180612162902|0.1|0.0|4.5|49.8|28.9|N
180612162912|0.1|0.0|4.5|49.8|28.9|N
180612162922|0.1|0.0|4.5|49.7|29.1|N
180612162932|0.1|0.0|4.5|49.8|28.9|N
180612162942|0.1|0.0|4.5|49.8|28.9|N
180612162952|0.1|0.0|4.5|49.7|29.1|N
180612163002|0.9|0.0|4.5|49.7|29.1|N
180612163012|0.9|0.0|4.6|49.4|29.8|N
180612163022|0.9|0.0|4.8|47.4|33.7|N
180612163032|0.9|0.0|5.0|45.5|37.1|N
180612163042|0.9|0.0|5.3|43.3|40.6|N
                                                      
180612163052|0.9|0.0|5.6|41.1|43.8|N
180612163101|0.9|0.0|6.0|38.7|47.4|N
180612163112|0.9|0.0|6.5|36.0|50.9|N
180612163122|0.9|0.0|7.0|33.7|54.0|N
180612163131|1.0|0.0|7.6|31.4|56.9|N
180612163141|1.0|0.0|8.5|28.2|60.6|N
180612163152|0.9|0.0|9.1|26.5|62.4|N
180612163201|1.0|0.0|9.1|26.4|62.6|N
180612163211|1.0|0.0|9.1|26.4|62.6|N
180612163221|1.0|0.0|9.1|26.4|62.6|N
180612163231|1.0|0.0|9.1|26.4|62.6|N
180612163241|1.0|0.0|9.1|26.4|62.6|N
                                                      
180612163251|1.0|0.0|9.1|26.4|62.6|N
180612163301|1.0|0.0|9.1|26.4|62.6|N
180612163311|1.0|0.0|9.2|26.1|62.9|N
180612163321|1.0|0.0|9.3|25.8|63.3|N
180612163330|1.0|0.0|9.5|25.1|64.0|N
180612163341|1.0|0.0|9.8|24.7|64.5|N
180612163351|0.1|0.0|9.8|24.6|64.6|N
180612163400|0.1|0.0|9.8|24.6|64.6|N
180612163411|0.1|0.0|9.8|24.6|64.6|N
180612163421|0.1|0.0|9.8|24.6|64.6|N
180612163431|0.1|0.0|9.8|24.6|64.6|N
180612163440|0.1|0.0|9.8|24.6|64.6|N
                                                      
180612163451|0.1|0.0|9.8|24.6|64.6|N
180612163500|0.1|0.0|9.8|24.6|64.6|N
180612163510|0.1|0.0|9.8|24.6|64.6|N
180612163520|0.1|0.0|9.8|24.6|64.6|N
180612163530|0.1|0.0|9.8|24.6|64.6|N
180612163540|0.1|0.0|9.8|24.6|64.6|N
180612163550|0.1|0.0|9.8|24.6|64.6|N
180612163600|0.5|0.0|9.8|24.6|64.6|N
180612163610|0.5|0.0|9.8|24.6|64.6|N
180612163620|0.5|0.0|9.8|24.7|64.5|N
180612163630|0.5|0.0|9.6|25.0|64.1|N
180612163640|0.5|0.0|9.3|25.8|63.1|N
                                    
180613101908|0.1|0.0|11.6|21.1|68.5|N
180613101918|0.1|0.0|11.6|21.1|68.5|N
180613101928|0.1|0.0|11.6|21.1|68.5|N
180613101938|0.1|0.0|11.6|21.1|68.5|N
180613101948|0.1|0.0|11.6|21.1|68.5|N
180613101958|0.1|0.0|11.6|21.1|68.5|N
180613102008|0.1|0.0|11.6|21.1|68.5|N
180613102018|0.1|0.0|11.6|21.1|68.5|N
180613102028|0.1|0.0|11.6|21.1|68.5|N
180613102038|0.1|0.0|11.6|21.1|68.5|N
180613102048|0.1|0.0|11.6|21.1|68.5|N
180613102057|0.1|0.0|11.6|21.1|68.5|N
                                          
180613102108|0.1|0.0|11.6|21.1|68.5|N
180613102118|0.1|0.0|11.6|21.1|68.5|N
180613102127|0.1|0.0|11.6|21.1|68.5|N
180613102138|0.1|0.0|11.6|21.1|68.5|N
180613102148|0.1|0.0|11.6|21.1|68.5|N
180613102157|0.1|0.0|11.6|21.1|68.5|N
180613102207|0.1|0.0|11.6|21.1|68.5|N
180613102217|0.1|0.0|11.6|21.1|68.5|N
180613102227|0.1|0.0|11.6|21.1|68.5|N
180613102237|0.1|0.0|11.6|21.1|68.5|N
180613102247|0.1|0.0|11.6|21.1|68.5|N
180613102257|0.1|0.0|11.6|21.1|68.5|N
                                          
180613102307|0.1|0.0|11.6|21.1|68.5|N
180613102317|0.1|0.0|11.5|21.4|68.2|N
180613102327|0.1|0.0|11.4|21.5|68.0|N
180613102337|0.1|0.0|11.4|21.5|68.0|N
180613102347|0.1|0.0|11.3|21.6|67.9|N
180613102357|0.1|0.0|11.3|21.8|67.7|N
180613102407|0.1|0.0|11.3|21.8|67.7|N
180613102417|0.1|0.0|11.2|22.0|67.5|N
180613102427|0.1|0.0|11.2|22.0|67.5|N
180613102437|0.1|0.0|11.2|22.0|67.5|N
180613102447|0.1|0.0|11.2|22.0|67.5|N
180613102456|0.1|0.0|11.2|22.0|67.5|N
                                          
180613102506|0.1|0.0|11.2|21.9|67.5|N
180613102516|0.1|0.0|11.2|22.0|67.5|N
180613102526|0.1|0.0|11.2|22.0|67.5|N
180613102536|0.1|0.0|11.2|22.0|67.5|N
180613102547|0.1|0.0|11.2|21.9|67.5|N
180613102556|0.1|0.0|11.2|22.0|67.5|N
180613102606|0.1|0.0|11.2|22.0|67.5|N
180613102616|0.1|0.0|11.3|21.8|67.7|N
180613102626|0.1|0.0|11.2|22.0|67.5|N
180613102636|0.1|0.0|11.2|22.0|67.5|N
180613102646|0.1|0.0|11.2|21.9|67.5|N
180613102656|0.1|0.0|11.2|22.0|67.5|N
                                          
180613102706|0.1|0.0|11.2|22.0|67.5|N
180613102716|0.1|0.0|11.2|22.0|67.5|N
180613102726|0.1|0.0|11.2|22.0|67.5|N
180613102736|0.1|0.0|11.2|22.0|67.5|N
180613102746|0.1|0.0|11.2|22.0|67.5|N
180613102755|0.1|0.0|11.2|22.0|67.5|N
180613102806|0.1|0.0|11.2|22.0|67.5|N
180613102816|0.1|0.0|11.2|22.0|67.5|N
180613102825|0.1|0.0|11.2|22.0|67.5|N
180613102835|0.1|0.0|11.2|22.0|67.5|N
180613102846|2.7|0.0|10.8|22.7|66.7|N
180613102853|2.8|0.0|10.8|22.6|66.8|N
                                          
180613102902|2.7|0.0|10.8|22.6|66.8|N
180613102909|2.7|0.0|10.8|22.6|66.8|N
180613102917|2.8|0.0|11.5|21.4|68.2|N
180613102925|2.8|0.0|13.6|18.2|71.7|N
180613102933|2.7|0.0|15.5|15.7|74.3|N
180613102943|2.7|0.0|16.0|14.1|76.0|N
180613102953|2.7|0.0|16.0|14.0|76.1|N
180613103003|2.7|0.0|16.0|14.0|76.1|N
180613103013|2.7|0.0|16.0|14.0|76.1|N
180613103023|2.7|0.0|16.0|14.0|76.1|N
180613103033|2.7|0.0|15.3|15.9|74.1|N
180613103043|2.6|0.0|13.1|18.9|70.9|N
                                          
180613103051|2.7|0.0|11.6|21.1|68.4|N
180613103059|2.6|0.0|10.5|23.2|66.0|N
180613103106|2.6|0.0|9.5|25.3|63.8|N
180613103115|2.6|0.0|8.8|27.2|61.6|N
180613103122|2.7|0.0|8.2|29.1|59.4|N
180613103131|2.7|0.0|7.8|30.4|57.9|N
180613103139|2.7|0.0|7.5|31.4|56.7|N
180613103147|2.8|0.0|7.5|31.4|56.7|N
180613103155|2.8|0.0|7.5|31.4|56.7|N
180613103202|2.7|0.0|7.5|31.4|56.7|N
180613103210|2.8|0.0|7.5|31.4|56.7|N
180613103218|0.1|0.0|7.6|31.1|57.0|N
                                                    
180613103228|0.1|0.0|7.6|31.1|57.0|N
180613103238|0.1|0.0|7.6|31.1|57.0|N
180613103248|0.1|0.0|7.6|31.1|57.0|N
180613103258|0.1|0.0|7.6|31.0|57.2|N
180613103308|0.1|0.0|8.5|28.1|60.7|N
180613103318|0.1|0.0|9.8|24.6|64.6|N
180613103328|0.1|0.0|11.6|21.1|68.5|N
180613103337|0.1|0.0|14.1|17.5|72.4|N
180613103348|0.1|0.0|14.5|17.0|72.9|N
180613103358|0.1|0.0|14.6|16.8|73.1|N
180613103408|0.1|0.0|14.8|16.6|73.3|N
180613103418|0.1|0.0|14.8|16.6|73.3|N
                                                
180613103428|0.1|0.0|14.6|16.8|73.1|N
180613103438|0.1|0.0|14.6|16.8|73.1|N
180613103447|0.1|0.0|14.6|16.8|73.1|N
180613103458|0.1|0.0|14.5|17.0|72.9|N
180613103507|0.1|0.0|14.6|16.8|73.1|N
180613103517|0.1|0.0|14.6|16.8|73.1|N
180613103528|0.1|0.0|14.6|16.8|73.1|N
180613103537|0.1|0.0|14.6|16.8|73.1|N
180613103547|0.1|0.0|14.6|16.8|73.1|N
180613103557|0.1|0.0|14.6|16.8|73.1|N
180613103607|0.1|0.0|14.6|16.8|73.1|N
180613103617|0.1|0.0|14.6|16.8|73.1|N
                                          
180613103627|0.1|0.0|14.6|16.9|73.1|N
180613103637|0.1|0.0|14.6|16.8|73.1|N
180613103647|0.1|0.0|14.6|16.8|73.1|N
180613103657|0.1|0.0|14.6|16.8|73.1|N
180613103707|0.1|0.0|14.6|16.8|73.1|N
180613103717|0.1|0.0|14.6|16.8|73.1|N
180613103727|0.1|0.0|14.6|16.8|73.1|N
180613103737|0.1|0.0|15.0|16.3|73.6|N
180613103746|0.1|0.0|15.0|16.3|73.6|N
180613103757|0.1|0.0|15.0|16.3|73.6|N
180613103806|0.1|0.0|15.0|16.3|73.6|N
180613103816|0.1|0.0|14.6|16.7|73.1|N
                                          
180613103827|0.1|0.0|12.1|20.2|69.4|N
180613103837|0.1|0.0|11.6|21.1|68.5|N
180613103846|0.1|0.0|11.3|21.6|67.9|N
180613103856|0.1|0.0|11.1|22.2|67.3|N
180613103907|0.1|0.0|10.6|23.1|66.3|N
180613103916|0.1|0.0|10.6|23.1|66.3|N
180613103926|0.1|0.0|10.6|23.1|66.3|N
180613103936|0.1|0.0|10.6|23.1|66.3|N
180613103946|0.1|0.0|10.6|23.1|66.3|N
180613103956|0.1|0.0|10.6|23.1|66.3|N
180613104006|0.6|0.0|10.6|23.1|66.3|N
180613104016|0.6|0.0|10.6|23.1|66.3|N
                                          
180613104026|0.6|0.0|10.7|22.9|66.5|N
180613104036|0.6|0.0|10.9|22.4|67.0|N
180613104046|0.6|0.0|12.6|19.6|70.2|N
180613104056|0.6|0.0|14.5|17.0|72.9|N
180613104106|0.6|0.0|15.0|16.3|73.6|N
180613104115|0.6|0.0|15.1|16.2|73.8|N
180613104126|0.6|0.0|15.2|16.1|73.9|N
180613104136|0.6|0.0|14.1|17.6|72.3|N
180613104145|0.6|0.0|13.2|18.7|71.1|N
180613104156|0.6|0.0|13.1|18.9|70.9|N
180613104206|0.6|0.0|13.1|18.9|70.9|N
180613104215|0.6|0.0|13.1|18.9|70.9|N
                                          
180613104225|0.7|0.0|13.3|18.6|71.2|N
180613104235|0.6|0.0|13.3|18.6|71.2|N
180613104245|0.3|0.0|13.2|18.6|71.1|N
180613104255|0.1|0.0|13.3|18.6|71.2|N
180613104305|0.1|0.0|13.3|18.6|71.2|N
180613104315|0.1|0.0|13.4|18.4|71.4|N
180613104325|0.1|0.0|13.4|18.4|71.4|N
180613104335|0.1|0.0|13.4|18.4|71.4|N
180613104345|0.1|0.0|13.3|18.6|71.2|N
180613104355|0.1|0.0|13.4|18.4|71.4|N
180613104405|0.1|0.0|12.9|19.1|70.7|N
180613104415|0.1|0.0|12.9|19.1|70.7|N
                                          
180613104425|0.1|0.0|12.9|19.1|70.7|N
180613104435|0.1|0.0|12.6|19.4|70.2|N
180613104444|0.1|0.0|12.0|20.4|69.2|N
180613104455|0.1|0.0|11.2|22.0|67.5|N
180613104505|0.1|0.0|10.3|23.6|65.7|N
180613104514|0.1|0.0|9.5|25.3|63.8|N
180613104524|0.1|0.0|8.9|27.0|61.9|N
180613104534|0.1|0.0|8.9|27.1|61.8|N
180613104544|0.1|0.0|8.9|27.0|61.8|N
180613104554|0.1|0.0|8.9|27.1|61.8|N
180613104604|0.1|0.0|8.9|27.1|61.8|N
180613104614|0.1|0.0|8.9|27.1|61.8|N
                                                 
180613104624|0.1|0.0|8.9|27.1|61.8|N
180613104634|0.1|0.0|8.9|27.1|61.8|N
180613104644|0.1|0.0|8.9|27.1|61.8|N
180613104654|0.1|0.0|8.9|27.1|61.8|N
180613104704|0.1|0.0|8.9|27.1|61.8|N
180613104714|0.1|0.0|8.9|27.1|61.8|N
180613104724|0.1|0.0|8.9|27.1|61.8|N
180613104734|0.1|0.0|8.9|27.1|61.8|N
180613104744|0.1|0.0|8.9|27.1|61.8|N
180613104754|0.1|0.0|8.9|27.1|61.8|N
180613104804|0.1|0.0|8.9|27.0|61.9|N
180613104813|0.1|0.0|8.9|27.1|61.8|N
                                                      
180613104824|0.1|0.0|8.9|27.1|61.8|N
180613104834|0.1|0.0|9.3|25.8|63.3|N
180613104843|0.1|0.0|10.5|23.3|66.2|N
180613104853|0.1|0.0|11.7|21.0|68.7|N
180613104904|0.1|0.0|12.0|20.4|69.2|N
180613104913|0.1|0.0|12.1|20.2|69.4|N
180613104923|0.1|0.0|12.1|20.2|69.5|N
180613104933|0.1|0.0|12.1|20.2|69.5|N
180613104943|0.1|0.0|12.1|20.2|69.5|N
180613104953|0.1|0.0|12.1|20.3|69.4|N
180613105003|0.1|0.0|12.1|20.2|69.5|N
180613105013|0.1|0.0|12.1|20.2|69.5|N
                                            
180613105023|0.1|0.0|12.1|20.2|69.5|N
180613105033|0.1|0.0|12.1|20.2|69.5|N
180613105042|0.1|0.0|12.1|20.2|69.5|N
180613105053|0.1|0.0|12.1|20.2|69.5|N
180613105103|0.1|0.0|12.1|20.2|69.5|N
180613105112|0.1|0.0|12.1|20.2|69.5|N
180613105122|0.1|0.0|12.1|20.2|69.5|N
180613105133|0.1|0.0|12.1|20.2|69.5|N
180613105143|0.1|0.0|12.1|20.2|69.5|N
180613105152|0.1|0.0|12.1|20.2|69.5|N
180613105203|0.1|0.0|12.1|20.2|69.5|N
180613105213|0.9|0.0|12.4|19.8|69.9|N
                                          
180613105222|1.1|0.0|12.6|19.5|70.2|N
180613105232|1.1|0.0|12.6|19.5|70.2|N
180613105242|1.1|0.0|12.6|19.5|70.2|N
180613105252|1.1|0.0|12.6|19.5|70.2|N
180613105302|1.1|0.0|12.6|19.5|70.2|N
180613105312|1.0|0.0|13.6|18.2|71.6|N
180613105322|1.1|0.0|13.9|17.7|72.1|N
180613105332|1.1|0.0|13.8|17.9|71.9|N
180613105342|1.0|0.0|13.9|17.7|72.1|N
180613105352|1.1|0.0|13.4|18.4|71.4|N
180613105402|1.1|0.0|11.9|20.6|69.0|N
180613105412|1.0|0.0|10.4|23.4|65.8|N
                                          
180613105422|1.1|0.0|9.2|26.0|62.9|N
180613105432|1.1|0.0|8.7|27.5|61.3|N
180613105442|1.1|0.0|8.7|27.5|61.3|N
180613105451|1.1|0.0|8.7|27.5|61.3|N
180613105502|1.2|0.0|8.7|27.5|61.3|N
180613105512|1.1|0.0|8.7|27.4|61.3|N
180613105521|0.8|0.0|8.5|28.1|60.6|N
180613105531|0.1|0.0|8.5|28.0|60.7|N
180613105542|0.1|0.0|8.5|28.0|60.7|N
180613105551|0.1|0.0|8.5|28.0|60.7|N
180613105601|0.1|0.0|8.5|28.0|60.7|N
180613105612|0.6|0.0|8.5|28.0|60.7|N
                                                      
180613105621|0.7|0.0|8.5|28.0|60.7|N
180613105631|0.1|0.0|8.5|28.0|60.7|N
180613105641|0.1|0.0|8.5|28.0|60.7|N
180613105651|0.1|0.0|8.9|27.0|61.9|N
180613105701|0.1|0.0|10.4|23.5|65.8|N
180613105711|0.1|0.0|12.5|19.7|70.1|N
180613105721|0.1|0.0|15.5|15.8|74.3|N
180613105731|0.8|0.0|16.0|14.0|76.1|N
180613105741|0.1|0.0|16.0|13.8|76.3|N
180613105750|0.1|0.0|16.0|13.8|76.3|N
180613105801|0.1|0.0|16.0|13.6|76.5|N
180613105811|0.1|0.0|16.0|13.6|76.5|N
                                              
180613105820|0.1|0.0|16.0|13.6|76.5|N
180613105831|0.1|0.0|15.2|16.0|73.9|N
180613105841|0.1|0.0|14.4|17.1|72.8|N
180613105850|0.1|0.0|14.3|17.3|72.6|N
180613105900|0.1|0.0|14.3|17.3|72.6|N
180613105911|0.1|0.0|14.3|17.3|72.6|N
180613105920|0.1|0.0|14.3|17.3|72.6|N
180613105930|0.1|0.0|14.3|17.3|72.6|N
180613105940|0.1|0.0|14.3|17.3|72.6|N
180613105950|0.1|0.0|14.3|17.3|72.6|N
180613110000|0.1|0.0|14.3|17.3|72.6|N
180613110010|0.1|0.0|14.3|17.3|72.6|N
                                          
180613110020|0.1|0.0|14.3|17.3|72.6|N
180613110030|0.1|0.0|14.3|17.3|72.6|N
180613110040|0.1|0.0|14.3|17.3|72.6|N
180613110049|0.1|0.0|14.1|17.3|72.4|N
180613110100|0.1|0.0|14.3|17.3|72.6|N
180613110110|0.1|0.0|14.1|17.5|72.4|N
180613110120|0.1|0.0|14.1|17.5|72.4|N
180613110130|0.1|0.0|14.1|17.5|72.4|N
180613110140|0.1|0.0|14.1|17.5|72.4|N
180613110150|0.1|0.0|14.1|17.5|72.4|N
180613110159|0.1|0.0|14.1|17.5|72.4|N
180613110210|0.1|0.0|14.1|17.5|72.4|N
                                          
180613110219|0.1|0.0|14.3|17.3|72.6|N
180613110229|0.1|0.0|14.1|17.5|72.4|N
180613110240|0.1|0.0|14.1|17.5|72.4|N
180613110249|0.1|0.0|14.1|17.5|72.4|N
180613110259|0.1|0.0|14.1|17.4|72.4|N
180613110309|0.1|0.0|14.1|17.5|72.4|N
180613110319|0.1|0.0|14.1|17.5|72.4|N
180613110329|0.1|0.0|14.1|17.5|72.4|N
180613110339|0.4|0.0|14.1|17.5|72.4|N
180613110349|0.1|0.0|16.0|15.1|75.0|N
180613110359|0.4|0.0|16.0|14.7|75.3|N
180613110409|0.4|0.0|16.0|14.7|75.3|N
                                          
180613110419|0.3|0.0|16.0|14.7|75.3|N
180613110429|0.4|0.0|16.0|14.7|75.3|N
180613110439|0.5|0.0|16.0|14.7|75.3|N
180613110449|0.2|0.0|16.0|14.9|75.1|N
180613110458|0.4|0.0|16.0|14.9|75.1|N
180613110509|0.4|0.0|16.0|15.0|75.0|N
180613110519|0.4|0.0|15.5|15.7|74.3|N
180613110528|0.4|0.0|14.1|17.5|72.4|N
180613110539|0.5|0.0|12.9|19.1|70.7|N
180613110548|0.5|0.0|12.1|20.3|69.4|N
180613110558|0.1|0.0|12.1|20.3|69.4|N
180613110608|0.1|0.0|12.1|20.3|69.4|N
                                          
180613110618|0.1|0.0|12.1|20.3|69.4|N
180613110628|0.1|0.0|12.1|20.3|69.4|N
180613110638|0.1|0.0|12.1|20.3|69.4|N
180613110648|0.1|0.0|12.1|20.3|69.4|N
180613110658|0.1|0.0|12.1|20.3|69.4|N
180613110708|0.1|0.0|12.1|20.3|69.4|N
180613110718|0.1|0.0|12.1|20.3|69.4|N
180613110728|0.1|0.0|14.1|17.6|72.3|N
180613110738|0.1|0.0|15.6|15.5|74.5|N
180613110748|0.1|0.0|16.0|14.7|75.3|N
180613110758|0.1|0.0|16.0|14.7|75.3|N
180613110808|0.1|0.0|16.0|14.7|75.3|N
                                          
180613110818|0.1|0.0|16.0|14.4|75.6|N
180613110827|0.1|0.0|16.0|14.4|75.6|N
180613110837|0.1|0.0|16.0|14.9|75.1|N
180613110848|0.1|0.0|12.9|18.9|70.7|N
180613110858|0.1|0.0|10.8|22.7|66.7|N
180613110907|0.1|0.0|9.2|26.1|62.9|N
180613110918|0.1|0.0|8.8|27.2|61.6|N
180613110928|0.1|0.0|8.8|27.2|61.6|N
180613110937|0.1|0.0|8.8|27.2|61.6|N
180613110947|0.1|0.0|8.8|27.4|61.4|N
180613110957|0.1|0.0|8.8|27.4|61.4|N
180613111007|0.1|0.0|8.8|27.4|61.4|N
                                                 
180613111017|0.1|0.0|8.8|27.4|61.4|N
180613111027|0.1|0.0|8.8|27.4|61.4|N
180613111037|0.1|0.0|8.8|27.4|61.4|N
180613111047|0.1|0.0|8.8|27.4|61.4|N
180613111057|0.1|0.0|8.8|27.4|61.4|N
180613111107|0.1|0.0|8.8|27.4|61.4|N
180613111117|0.1|0.0|8.8|27.4|61.4|N
180613111127|0.1|0.0|8.8|27.4|61.4|N
180613111136|0.1|0.0|8.8|27.4|61.4|N
180613111147|0.1|0.0|8.8|27.4|61.4|N
180613111157|0.1|0.0|8.8|27.4|61.4|N
180613111206|0.1|0.0|8.8|27.4|61.4|N
                                                      
180613111217|0.1|0.0|8.8|27.4|61.4|N
180613111227|0.4|0.0|8.8|27.4|61.4|N
180613111236|0.1|0.0|8.8|27.4|61.4|N
180613111246|0.1|0.0|8.8|27.4|61.4|N
180613111256|0.1|0.0|8.8|27.4|61.4|N
180613111306|0.1|0.0|8.8|27.4|61.4|N
180613111316|0.1|0.0|8.8|27.4|61.4|N
180613111326|0.1|0.0|8.8|27.4|61.4|N
180613111336|0.1|0.0|8.8|27.4|61.4|N
180613111346|0.1|0.0|8.8|27.4|61.4|N
180613111356|0.1|0.0|8.8|27.4|61.4|N
180613111406|0.1|0.0|8.8|27.4|61.4|N
                                                      
180613111416|0.1|0.0|8.8|27.4|61.4|N
180613111426|0.1|0.0|8.8|27.4|61.4|N
180613111436|0.1|0.0|8.8|27.4|61.4|N
180613111446|0.1|0.0|8.8|27.4|61.4|N
180613111456|0.1|0.0|8.8|27.4|61.4|N
180613111505|0.1|0.0|8.8|27.4|61.4|N
180613111516|0.1|0.0|8.8|27.4|61.4|N
180613111526|0.1|0.0|8.8|27.4|61.4|N
180613111535|0.1|0.0|8.8|27.4|61.4|N
180613111546|0.1|0.0|8.8|27.4|61.4|N
180613111555|0.1|0.0|8.8|27.4|61.4|N
180613111605|0.1|0.0|8.8|27.4|61.4|N
                                                      
180613111615|0.1|0.0|8.8|27.4|61.4|N
180613111625|0.1|0.0|8.8|27.4|61.4|N
180613111635|0.1|0.0|8.8|27.4|61.4|N
180613111645|0.1|0.0|8.8|27.4|61.4|N
180613111655|0.1|0.0|8.8|27.4|61.4|N
180613111705|0.1|0.0|8.8|27.4|61.4|N
180613111715|0.1|0.0|8.8|27.4|61.4|N
180613111725|0.1|0.0|8.8|27.4|61.4|N
180613111735|0.1|0.0|8.7|27.5|61.3|N
180613111745|0.1|0.0|8.4|28.5|60.1|N
180613111755|0.1|0.0|7.4|31.7|56.2|N
180613111805|0.1|0.0|6.8|34.7|52.5|N
                                                      
180613111815|0.1|0.0|6.3|37.3|49.2|N
180613111825|0.1|0.0|6.2|37.9|48.4|N
180613111834|0.1|0.0|6.2|37.7|48.6|N
180613111845|0.1|0.0|6.2|37.7|48.7|N
180613111855|0.1|0.0|6.2|37.5|48.9|N
